id,name,year,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,selling_price
2489,Mahindra,2018.0,35000.0,East,Massachusetts,Agawam,Diesel,Individual,Manual,First_Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,N,0.9
2490,Mahindra,2014.0,70000.0,West,California,Costa Mesa,Diesel,Individual,Manual,Second_Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,N,0.525
2491,Nissan,2017.0,90000.0,West,California,Morgan Hill,Diesel,Individual,Manual,,22.71,1461.0,84.8,200Nm@ 2000rpm,5.0,N,0.58
2492,Renault,2013.0,100000.0,West,California,Laguna Hills,Diesel,Individual,Manual,Third_Owner,20.45,1461.0,83.8,200Nm@ 1900rpm,5.0,N,0.325
2493,Maruti,2013.0,120000.0,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5.0,N,0.385
2494,Renault,2017.0,34000.0,Central,Texas,Denton,Diesel,Dealer,Manual,First_Owner,21.04,1461.0,83.8,200Nm@ 1900rpm,8.0,N,0.695
2495,Ford,2013.0,49102.0,West,Idaho,Boise,Petrol,Dealer,Manual,Second_Owner,18.88,999.0,123.37,170Nm@ 1400-4500rpm,5.0,Y,0.429
2496,Tata,2018.0,40000.0,Central,Illinois,Chicago,Diesel,Individual,Automatic,First_Owner,21.5,1497.0,108.5,260Nm@ 1500-2750rpm,5.0,Y,0.95
2497,Hyundai,2012.0,30000.0,East,New York,Long Beach,Petrol,Individual,Manual,First_Owner,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0,N,0.27
2498,Hyundai,2013.0,87185.0,Central,Michigan,Trenton,Diesel,Individual,Manual,Second_Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5.0,N,0.445
2499,Hyundai,2016.0,30000.0,South,Louisiana,Shreveport,Petrol,Individual,Manual,First_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,N,0.425
2500,Maruti,2016.0,60000.0,East,New Jersey,Orange,Petrol,Individual,Manual,First_Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5.0,N,0.459999
2501,Maruti,2018.0,44000.0,East,Rhode Island,Middletown,Petrol,Individual,Manual,First_Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,7.0,N,0.358
2502,Hyundai,2014.0,76000.0,South,South Carolina,Summerville,Diesel,Individual,Manual,Third_Owner,24.0,1120.0,70.0,159.8Nm@ 1500-2750rpm,5.0,N,0.375
2503,Maruti,2015.0,40000.0,Central,Oklahoma,Broken Arrow,Diesel,Individual,Manual,Third_Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.55
2504,Hyundai,2010.0,80000.0,Central,Michigan,,LPG,Individual,Manual,First_Owner,13.2,1495.0,93.7,124.5Nm@ 3500rpm,5.0,N,0.165
2505,Toyota,2015.0,125000.0,South,Florida,Saint Cloud,Diesel,Individual,Manual,First_Owner,23.59,1364.0,67.05,170Nm@ 1800-2400rpm,5.0,N,0.5
2506,Hyundai,2008.0,40000.0,West,California,Temecula,Petrol,Individual,Manual,First_Owner,0.0,1086.0,62.0,96.1Nm@ 3000rpm,5.0,N,0.175
2507,Toyota,2012.0,129627.0,Central,Indiana,West Lafayette,Diesel,Dealer,Manual,First_Owner,11.5,2982.0,171.0,343Nm@ 1400-3400rpm,7.0,N,1.68
2508,Maruti,2009.0,58000.0,East,Massachusetts,0.8102707917274294,Petrol,Individual,Manual,,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,Y,0.12
2509,Toyota,2013.0,79328.0,South,Georgia,East Point,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0,Y,0.75
2510,Hyundai,2020.0,2000.0,Central,0.15080173866121804,Denton,Petrol,Dealer,Manual,First_Owner,20.7,1197.0,81.86,113.75Nm@ 4000rpm,5.0,N,0.775
2511,Maruti,2009.0,120000.0,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0,Y,0.22
2512,Ford,2019.0,2600.0,West,California,Pomona,Diesel,Individual,Manual,First_Owner,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5.0,N,0.96
2513,Maruti,2013.0,100000.0,Central,Illinois,Joliet,Diesel,Individual,Manual,First_Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0,Y,0.55
2514,Maruti,2000.0,180000.0,East,Vermont,Rutland,,Individual,Manual,Fourth_Above_Owner,17.3,993.0,60.0,78Nm@ 4500rpm,5.0,N,0.05
2515,Hyundai,2012.0,95000.0,East,New York,New York City,Petrol,Individual,Manual,First_Owner,16.3,1797.0,147.5,177.5Nm@ 4700rpm,5.0,Y,0.55
2516,,2018.0,24265.0,East,Maine,Biddeford,Petrol,Dealer,Manual,First_Owner,18.7,1199.0,88.7,110Nm@ 4800rpm,5.0,N,0.675
2517,Mahindra,2011.0,0.3586853394311394,Central,Texas,League City,Diesel,Individual,Automatic,Second_Owner,11.79,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,Y,0.5
2518,Chevrolet,2012.0,70000.0,West,Washington,Spanaway,Diesel,Individual,Manual,Second_Owner,25.44,936.0,57.6,150Nm@ 1750rpm,5.0,N,0.165
2519,Mahindra,2006.0,120000.0,Central,Texas,Lancaster,Diesel,Individual,Manual,Third_Owner,10.5,2179.0,120.0,0.6578604708780731,8.0,Y,0.25
2520,Hyundai,2016.0,39000.0,Central,North Dakota,Mandan,Diesel,Dealer,Manual,First_Owner,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5.0,N,0.825
2521,Skoda,2007.0,120000.0,Central,Texas,Sulphur Springs,Diesel,Individual,,Second_Owner,18.7,1896.0,66.0,210 / 1900,5.0,N,0.11
2522,Hyundai,2015.0,74000.0,East,Ohio,,Diesel,Individual,Manual,First_Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5.0,N,0.75
2523,Ford,2012.0,90165.0,East,New York,New York City,Diesel,Dealer,Manual,First_Owner,17.8,1399.0,67.0,160Nm@ 2000rpm,5.0,Y,0.45
2524,Renault,2012.0,100000.0,Central,Texas,Bedford,Diesel,Individual,Manual,First_Owner,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0,N,0.45
2525,Honda,2013.0,100000.0,East,New Jersey,Hawthorne,Diesel,Individual,Manual,First_Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5.0,N,0.445
2526,Volkswagen,2015.0,90000.0,South,Tennessee,Bristol,Diesel,Individual,Manual,First_Owner,20.14,1498.0,88.8,230Nm@ 1500-2500rpm,5.0,N,0.55
2527,Audi,2018.0,26000.0,Central,Michigan,Oak Park,Diesel,Dealer,Automatic,First_Owner,15.73,1968.0,174.33,380Nm@ 1750-2500rpm,5.0,N,2.8
2528,Honda,2016.0,60000.0,Central,Texas,Mineral Wells,Diesel,Individual,Manual,First_Owner,26.0,1498.0,98.6,200Nm@ 1750rpm,5.0,N,0.67
2529,Mahindra,2008.0,112000.0,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,10.5,2609.0,120.0,290Nm@ 1800-2800rpm,9.0,N,0.45
2530,Maruti,2017.0,50000.0,West,California,Napa,,Individual,Manual,First_Owner,0.6437315078872463,998.0,67.05,90Nm@ 3500rpm,5.0,N,0.33
2531,Mahindra,2017.0,40000.0,Central,Texas,Abilene,Diesel,Individual,Manual,First_Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,N,0.7
2532,Maruti,2003.0,58000.0,West,Nevada,Pahrump,Petrol,Individual,Manual,First_Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,N,0.045
2533,Maruti,2010.0,66444.0,West,California,Costa Mesa,LPG,Individual,Manual,First_Owner,26.2,998.0,58.2,77Nm@ 3500rpm,5.0,N,0.16
2534,Jeep,0.8269168048439467,45000.0,East,Maryland,Potomac,Diesel,Individual,Manual,First_Owner,16.3,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,N,1.8
2535,Maruti,2017.0,50000.0,East,Massachusetts,Marblehead,Diesel,Individual,Manual,First_Owner,24.3,1248.0,,200Nm@ 1750rpm,5.0,N,0.725
2536,Ford,2010.0,170000.0,East,Maine,Bangor,Diesel,Individual,Manual,Second_Owner,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0,N,0.229999
2537,Maruti,2010.0,60000.0,West,Montana,Helena,Petrol,Individual,Manual,Second_Owner,17.5,1298.0,85.8,114Nm@ 4000rpm,5.0,N,0.24
2538,Maruti,2011.0,46000.0,South,Virginia,,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.195
2539,Maruti,2013.0,58343.0,Central,Texas,Duncanville,Petrol,Trustmark_Dealer,Manual,First_Owner,0.6358751296092159,998.0,67.05,90Nm@ 3500rpm,5.0,N,0.225
2540,Maruti,2017.0,35000.0,Central,Indiana,West Lafayette,Petrol,Individual,Automatic,First_Owner,20.51,998.0,67.0,90Nm@ 3500rpm,5.0,N,0.44
2541,Nissan,2015.0,90000.0,West,Utah,West Valley City,Diesel,Individual,Manual,First_Owner,20.45,1461.0,83.8,200Nm@ 1900rpm,5.0,N,0.58
2542,Chevrolet,2017.0,50000.0,East,Massachusetts,Wellesley,Diesel,Individual,Manual,Second_Owner,18.2,1248.0,73.74,172.5Nm@ 1750rpm,7.0,N,0.675
2543,Tata,2010.0,158000.0,Central,Indiana,West Lafayette,Diesel,Individual,Manual,First_Owner,18.8,1248.0,90.0,200Nm@ 1750-3000rpm,5.0,N,0.202999
2544,Honda,2010.0,91000.0,Central,Indiana,Vincennes,Petrol,Individual,Manual,Second_Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5.0,,0.31
2545,Maruti,2017.0,49000.0,Central,Kansas,Liberal,Diesel,Individual,Manual,First_Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.61
2546,Hyundai,2018.0,40000.0,East,Maine,Bangor,Diesel,Individual,Manual,First_Owner,,1396.0,88.76,224nm@ 1500-2750rpm,5.0,N,0.75
2547,Tata,2011.0,58000.0,East,Ohio,Lima,Diesel,Individual,Manual,Second_Owner,0.7532185938199196,2179.0,138.1,320Nm@ 1700-2700rpm,7.0,Y,0.35
2548,Hyundai,2019.0,3010.0,East,Massachusetts,Worcester,Petrol,Individual,Automatic,First_Owner,20.3,1086.0,68.0,99Nm@ 4500rpm,5.0,N,0.521
2549,Tata,2020.0,15000.0,South,Florida,,Petrol,Individual,Manual,First_Owner,23.84,1199.0,83.83,114Nm@ 3500rpm,5.0,N,0.5
2550,Ford,2018.0,25000.0,South,Florida,Margate,Petrol,Individual,Manual,First_Owner,19.0,1194.0,94.68,120Nm@ 4250rpm,5.0,N,0.69
2551,Maruti,2016.0,37000.0,Central,Illinois,Forest Park,Petrol,Individual,Manual,First_Owner,0.9165728785075368,1197.0,83.14,115Nm@ 4000rpm,5.0,N,0.55
2552,Mahindra,2016.0,120000.0,East,Ohio,Wooster,Diesel,Individual,Manual,First_Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,N,0.625
2553,Tata,2017.0,35000.0,South,Tennessee,Nashville,Diesel,Individual,Manual,First_Owner,17.6,2179.0,153.86,400Nm@ 1750-2500rpm,7.0,N,1.251
2554,Maruti,2011.0,60000.0,South,Florida,Sarasota,Diesel,Individual,Manual,First_Owner,,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.4
2555,Volkswagen,2016.0,40000.0,West,Oregon,Redmond,Petrol,Individual,Manual,Second_Owner,16.2,1199.0,74.0,110Nm@ 3000-4300rpm,5.0,N,0.395
2556,Maruti,2013.0,148000.0,East,Massachusetts,North Pembroke,Diesel,Individual,Manual,First_Owner,20.77,1248.0,88.8,200Nm@ 1750rpm,7.0,N,0.509999
2557,Hyundai,2016.0,60000.0,West,California,Inglewood,Petrol,Individual,Automatic,First_Owner,16.9,1197.0,82.0,114Nm@ 4000rpm,5.0,N,0.525
2558,Renault,2014.0,114000.0,South,0.8693150709728953,Biloxi,Diesel,Individual,Manual,First_Owner,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0,N,0.6
2559,Honda,2013.0,60000.0,Central,Michigan,Port Huron,Diesel,Dealer,Manual,Second_Owner,24.7,1498.0,98.63,200Nm@ 1750rpm,5.0,N,0.325
2560,Ford,2010.0,120000.0,Central,Illinois,,Petrol,Individual,Manual,Third_Owner,15.6,1196.0,70.0,102Nm@ 4000rpm,5.0,N,0.229999
2561,Maruti,2019.0,1620.0,East,New York,New York City,Petrol,Individual,Manual,First_Owner,19.01,1462.0,103.2,138nm@ 4400rpm,6.0,Y,1.04
2562,Tata,2013.0,140000.0,East,Maryland,Odenton,Diesel,Individual,Manual,First_Owner,21.02,1248.0,88.76,200Nm@ 1750-3000rpm,5.0,N,0.316
2563,Hyundai,2008.0,40000.0,South,Alabama,Gadsden,Petrol,Individual,Manual,First_Owner,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0,N,0.2
2564,Maruti,2017.0,50000.0,West,Arizona,Sierra Vista,Petrol,Individual,0.07999733091778016,Second_Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,Y,0.3
2565,Mahindra,2008.0,110000.0,East,New Hampshire,Londonderry,Diesel,Individual,Manual,Third_Owner,10.5,2609.0,120.0,,7.0,N,0.25
2566,Maruti,2016.0,80000.0,West,Arizona,Tempe,Diesel,Individual,Manual,0.564384603183872,24.52,1248.0,88.5,200Nm@ 1750rpm,7.0,N,0.64
2567,Maruti,2011.0,94000.0,Central,Illinois,Chicago,Petrol,Individual,Manual,Third_Owner,18.9,998.0,67.1,,5.0,0.5841994180808587,0.2
2568,Honda,2012.0,45000.0,South,Florida,North Port,Petrol,Dealer,Manual,First_Owner,18.5,1198.0,,109Nm@ 4500rpm,5.0,N,0.385
2569,Tata,2018.0,30000.0,East,West Virginia,Parkersburg,Petrol,0.29905557997703225,Manual,First_Owner,20.3,1199.0,84.0,114Nm@ 3500rpm,5.0,N,0.535
2570,Maruti,2016.0,50000.0,Central,Missouri,Kirkwood,Petrol,Individual,Manual,Second_Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5.0,N,0.3
2571,Maruti,2017.0,10000.0,South,Arkansas,Conway,Petrol,Dealer,Manual,First_Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5.0,N,0.484999
2572,Maruti,2012.0,35000.0,Central,Indiana,Michigan City,Petrol,Individual,Manual,Second_Owner,14.0,796.0,35.0,6.1kgm@ 3000rpm,5.0,N,0.15
2573,Hyundai,2014.0,80000.0,West,Washington,Covington,Petrol,Individual,Manual,First_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,N,0.378
2574,Tata,2010.0,50000.0,East,Ohio,Toledo,0.046085383837648264,Individual,Manual,First_Owner,10.71,1948.0,90.0,190Nm@ 2000-3000rpm,14.0,N,0.235
2575,Maruti,2016.0,80000.0,Central,Illinois,Aurora,CNG,Individual,Manual,First_Owner,21.94,1196.0,61.7,85Nm@ 3000rpm,5.0,N,0.32
2576,Ford,2019.0,7000.0,Central,Illinois,Moline,Petrol,Individual,Manual,First_Owner,0.1279090135958595,1194.0,94.93,120Nm@ 4250rpm,5.0,N,0.675
2577,Mahindra,2014.0,120000.0,South,Alabama,Montgomery,Diesel,Individual,Manual,Second_Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,0.98
2578,Renault,2016.0,10000.0,Central,Michigan,Trenton,Petrol,Individual,Manual,First_Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5.0,N,0.29
2579,Volkswagen,2012.0,40000.0,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,0.9084652063709912,1598.0,103.6,250Nm@ 1500-2500rpm,5.0,Y,0.35
2580,Hyundai,2014.0,25000.0,West,California,Thousand Oaks,Petrol,Individual,Manual,First_Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,,N,0.25
2581,Honda,2019.0,7032.0,West,Colorado,Longmont,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.0,1199.0,88.76,110Nm@ 4800rpm,5.0,N,0.779
2582,Tata,2012.0,90000.0,South,Florida,0.0842108280705709,Diesel,Individual,Manual,Second_Owner,15.42,1405.0,70.0,135Nm@ 2500rpm,7.0,N,0.175
2583,Maruti,2011.0,65000.0,0.08059881962231141,Washington,Mount Vernon,Petrol,Individual,Automatic,Third_Owner,12.6,1586.0,103.3,145Nm@ 4100rpm,5.0,Y,0.22
2584,Tata,2012.0,110000.0,Central,Michigan,Sterling Heights,Diesel,Individual,Manual,Second_Owner,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0,N,0.3
2585,Hyundai,2019.0,10000.0,East,Ohio,Hudson,Diesel,Individual,Manual,First_Owner,22.54,1396.0,88.76,224nm@ 1500-2750rpm,5.0,Y,0.85
2586,Tata,2013.0,150000.0,East,West Virginia,Morgantown,Diesel,Individual,Manual,First_Owner,19.09,1396.0,69.0,135Nm@ 2500rpm,5.0,Y,0.2
2587,Tata,2017.0,72000.0,South,Virginia,Petersburg,Diesel,Individual,Manual,First_Owner,13.93,2179.0,138.03,320Nm@ 1700-2700rpm,7.0,N,0.625
2588,Maruti,2003.0,164000.0,South,Florida,Pembroke Pines,Petrol,Individual,0.2947712920397071,Third_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.1
2589,Maruti,2015.0,117000.0,East,New York,Glen Cove,Petrol,Individual,Manual,First_Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5.0,N,0.5
2590,Maruti,2009.0,110000.0,Central,Illinois,Granite City,Petrol,Individual,Manual,Third_Owner,15.0,1586.0,104.68,"145@ 4,100(kgm@ rpm)",5.0,N,0.2
2591,Mahindra,2014.0,120000.0,East,Ohio,Westlake,Diesel,Individual,Manual,First_Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,0.85
2592,Tata,2009.0,110000.0,East,New Hampshire,Keene,Diesel,Individual,Manual,Second_Owner,17.0,1405.0,71.0,135Nm@ 2500rpm,5.0,N,0.135
2593,Volvo,2018.0,2000.0,South,Mississippi,Pearl,Diesel,Dealer,Automatic,First_Owner,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,,N,2.475
2594,Hyundai,2010.0,94000.0,West,Arizona,Tucson,Petrol,Individual,Manual,Second_Owner,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5.0,N,0.21
2595,Hyundai,2019.0,13000.0,South,0.7261880868129921,Spartanburg,Petrol,Individual,Manual,First_Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0,N,0.62
2596,Toyota,2013.0,79328.0,Central,Minnesota,Mankato,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0,N,0.75
2597,Ford,2018.0,15000.0,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,17.0,1497.0,121.36,150Nm@ 4500rpm,5.0,Y,0.91
2598,Chevrolet,2010.0,70000.0,Central,Texas,Tyler,Petrol,Individual,Manual,Second_Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,N,0.09
2599,Hyundai,2012.0,43755.0,West,California,Los Angeles,Petrol,0.27155303852804114,Manual,Second_Owner,21.1,814.0,,74.5Nm@ 4000rpm,5.0,Y,0.27
2600,Mahindra,2014.0,90000.0,West,California,San Diego,Diesel,Individual,Manual,Second_Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,Y,0.65
2601,Maruti,2013.0,70000.0,West,California,San Carlos,Petrol,Individual,Manual,Second_Owner,22.74,,47.3,69Nm@ 3500rpm,5.0,N,0.16
2602,Datsun,2017.0,60000.0,Central,Nebraska,Bellevue,0.3854067199029858,Individual,Manual,First_Owner,22.5,999.0,67.0,91Nm@ 4250rpm,5.0,N,0.22
2603,Chevrolet,2012.0,64000.0,South,Louisiana,New Iberia,Diesel,Individual,Manual,First_Owner,16.52,1991.0,123.7,305Nm@ 2000rpm,5.0,N,0.4
2604,Volkswagen,2013.0,70000.0,Central,Michigan,Livonia,Diesel,Individual,Manual,Second_Owner,22.07,1199.0,73.9,180Nm@ 2000rpm,5.0,N,0.35
2605,BMW,2019.0,7500.0,East,New York,New York City,Diesel,Dealer,Automatic,First_Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,Y,5.8
2606,Maruti,2010.0,53000.0,East,Vermont,Colchester,Petrol,Individual,Manual,Second_Owner,21.1,1197.0,85.8,114Nm@ 4000rpm,5.0,N,0.18
2607,Toyota,2015.0,80000.0,South,Alabama,Huntsville,Diesel,Individual,Manual,Second_Owner,23.59,1364.0,67.05,170Nm@ 1800-2400rpm,5.0,N,0.525
2608,Tata,2010.0,120000.0,East,Vermont,Bennington,Diesel,Individual,Manual,First_Owner,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0,N,0.21
2609,Maruti,2011.0,175000.0,West,Oregon,Woodburn,Diesel,Individual,Manual,Second_Owner,21.1,1248.0,73.9,190Nm@ 2000rpm,5.0,,0.17
2610,Maruti,2016.0,71000.0,West,California,Palm Springs,Diesel,Individual,Manual,First_Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.71
2611,BMW,2019.0,7500.0,South,Georgia,Douglasville,Diesel,Dealer,Automatic,First_Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,N,5.4
2612,Toyota,2015.0,90000.0,Central,Texas,Weatherford,Diesel,Individual,Manual,Second_Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,8.0,N,0.86
2613,Jaguar,2017.0,9000.0,West,California,Los Angeles,Diesel,Dealer,Automatic,First_Owner,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,0.5685056921958797,2.625
2614,Hyundai,2015.0,58000.0,South,Florida,Pompano Beach,Petrol,Individual,Manual,First_Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0,Y,0.5
2615,Maruti,0.3258928711046869,69779.0,West,Montana,Kalispell,Petrol,Dealer,Automatic,First_Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0,Y,0.6
2616,Maruti,2013.0,52000.0,Central,Illinois,Calumet City,Petrol,Dealer,Manual,First_Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,N,0.235
2617,Hyundai,2016.0,,East,Pennsylvania,Plum,Diesel,Individual,Manual,First_Owner,24.4,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0,N,0.4
2618,Mahindra,2005.0,200000.0,Central,Texas,Georgetown,Diesel,0.27520896644170334,Manual,Second_Owner,,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,N,0.151
2619,Maruti,2007.0,120000.0,East,New York,New York City,Petrol,Individual,Manual,First_Owner,16.1,1298.0,88.2,"11.5@ 4,500(kgm@ rpm)",5.0,Y,0.13
2620,Ford,2005.0,90000.0,Central,Missouri,Overland,Petrol,Individual,Manual,Second_Owner,13.8,1299.0,70.0,"10.7@ 2,500(kgm@ rpm)",5.0,N,0.12
2621,Maruti,,25000.0,West,Washington,Olympia,Petrol,Individual,Manual,Second_Owner,20.85,1197.0,83.14,115Nm@ 4000rpm,5.0,Y,0.434999
2622,Maruti,2015.0,50000.0,East,District of Columbia,Washington,Petrol,Individual,Automatic,0.1262220845029307,20.51,998.0,67.0,90Nm@ 3500rpm,5.0,Y,0.39
2623,Volkswagen,2014.0,84000.0,Central,Texas,Beaumont,Diesel,Individual,Manual,Second_Owner,20.14,1498.0,88.5,230Nm@ 1500-2500rpm,5.0,N,0.3
2624,Mahindra,0.6877635063621204,,East,Connecticut,Naugatuck,Diesel,Individual,Manual,First_Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0,N,0.55
2625,Ford,2013.0,100000.0,South,Florida,Hollywood,Diesel,Individual,Manual,First_Owner,20.0,1399.0,68.1,160Nm@ 2000rpm,5.0,Y,0.24
2626,Toyota,2012.0,120000.0,East,Vermont,Burlington,Diesel,Individual,Manual,Second_Owner,23.59,1364.0,67.1,170Nm@ 1800-2400rpm,5.0,N,0.278
2627,Maruti,2016.0,32000.0,South,Florida,Miami,Petrol,Dealer,Manual,First_Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,Y,0.315
2628,Maruti,2012.0,,East,Maine,Auburn,Petrol,Individual,Manual,First_Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,Y,0.25
2629,Mahindra,2013.0,117000.0,Central,Minnesota,Burnsville,Diesel,Dealer,Automatic,First_Owner,11.18,2696.0,184.0,402Nm@ 1600-3000rpm,7.0,Y,0.8
2630,Maruti,2015.0,46357.0,East,New York,Harrison,Petrol,Individual,,Second_Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5.0,N,0.35
2631,Ford,2012.0,25000.0,South,Louisiana,Slidell,Petrol,Individual,Manual,First_Owner,15.6,1196.0,70.0,102Nm@ 4000rpm,5.0,N,0.29
2632,Toyota,2015.0,100000.0,Central,Indiana,Vincennes,Diesel,Individual,Manual,First_Owner,12.99,0.1930163242452398,100.6,200Nm@ 1400-3400rpm,8.0,N,0.85
2633,Maruti,2011.0,188000.0,Central,Texas,Mesquite,Diesel,Individual,Manual,Second_Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0,N,0.305
2634,Hyundai,2019.0,60000.0,West,California,Lake Forest,Diesel,Individual,Manual,First_Owner,22.54,1396.0,88.76,219.66nm@ 1500-2750rpm,5.0,N,0.7
2635,Hyundai,2010.0,90000.0,Central,Minnesota,Plymouth,Petrol,Individual,Manual,First_Owner,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5.0,N,0.2
2636,Maruti,2013.0,58343.0,Central,,Cloverleaf,Petrol,Trustmark_Dealer,Manual,First_Owner,21.79,0.3548018001499841,67.05,90Nm@ 3500rpm,5.0,N,0.225
2637,Tata,0.3357635370807702,110000.0,West,Washington,Tacoma,Diesel,Individual,Manual,First_Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0,N,0.503
2638,Maruti,2018.0,23712.0,West,Utah,Pleasant Grove,Diesel,Trustmark_Dealer,Manual,First_Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0,Y,0.925
2639,Hyundai,2011.0,221889.0,East,New York,New York City,Diesel,Dealer,Manual,First_Owner,22.32,,126.32,259.8Nm@ 1900-2750rpm,5.0,Y,0.4
2640,Chevrolet,2014.0,195000.0,East,New Jersey,Madison,Diesel,Individual,,First_Owner,18.2,1248.0,73.8,172.5Nm@ 1750rpm,7.0,N,0.275
2641,Hyundai,2014.0,125000.0,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,First_Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0,N,0.6
2642,Maruti,2014.0,145500.0,East,District of Columbia,Washington,Diesel,Individual,Manual,First_Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,,Y,0.45
2643,Mahindra,2013.0,80000.0,South,Florida,Fort Pierce,Diesel,Individual,Manual,Second_Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0,,0.525
2644,Honda,2007.0,120000.0,West,Utah,Clearfield,Petrol,Individual,Manual,Second_Owner,17.7,1497.0,78.0,"12.7@ 2,700(kgm@ rpm)",5.0,N,0.21
2645,Maruti,2010.0,162000.0,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.0,998.0,66.1,90Nm@ 3500rpm,5.0,Y,0.13
2646,Lexus,2019.0,20000.0,West,Washington,Tacoma,Petrol,Dealer,Automatic,First_Owner,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,,N,5.15
